2025-08-07 19:11:18,589 | Meas=29.98 | Ctrl=-16.12 | Model=29.98 | Anom=False
2025-08-07 19:11:19,589 | Meas=24.83 | Ctrl=-5.59 | Model=28.70 | Anom=True
2025-08-07 19:11:20,591 | Meas=24.96 | Ctrl=-6.11 | Model=27.35 | Anom=True
2025-08-07 19:11:21,600 | Meas=24.98 | Ctrl=-6.14 | Model=26.01 | Anom=True
2025-08-07 19:11:22,607 | Meas=24.77 | Ctrl=-5.69 | Model=24.79 | Anom=True
2025-08-07 19:11:23,608 | Meas=25.06 | Ctrl=-6.30 | Model=23.48 | Anom=True
2025-08-07 19:11:24,606 | Meas=30.95 | Ctrl=-18.95 | Model=30.95 | Anom=False
2025-08-07 19:11:25,608 | Meas=34.00 | Ctrl=-25.81 | Model=34.00 | Anom=False
2025-08-07 19:11:26,612 | Meas=29.96 | Ctrl=-17.87 | Model=29.96 | Anom=False
2025-08-07 19:11:27,615 | Meas=31.00 | Ctrl=-20.81 | Model=31.00 | Anom=False
2025-08-07 19:11:28,613 | Meas=25.03 | Ctrl=-8.52 | Model=25.03 | Anom=False
2025-08-07 19:11:29,614 | Meas=25.03 | Ctrl=-8.82 | Model=23.21 | Anom=True
2025-08-07 19:11:30,620 | Meas=25.00 | Ctrl=-8.76 | Model=21.43 | Anom=True
2025-08-07 19:16:40,168 | Meas=25.04 | Ctrl=-0.09 | Model=25.04 | Anom=False
2025-08-07 19:16:41,170 | Meas=25.00 | Ctrl=-0.00 | Model=25.00 | Anom=False
2025-08-07 19:16:42,169 | Meas=24.98 | Ctrl=0.04 | Model=24.98 | Anom=False
2025-08-07 19:16:43,177 | Meas=25.00 | Ctrl=-0.00 | Model=25.00 | Anom=False
2025-08-07 19:16:44,177 | Meas=25.04 | Ctrl=-0.09 | Model=25.04 | Anom=False
2025-08-07 19:16:45,188 | Meas=25.02 | Ctrl=-0.05 | Model=25.02 | Anom=False
2025-08-07 19:16:46,185 | Meas=24.96 | Ctrl=0.08 | Model=24.96 | Anom=False
2025-08-07 19:16:47,185 | Meas=25.01 | Ctrl=-0.03 | Model=25.01 | Anom=False
2025-08-07 19:16:48,188 | Meas=25.03 | Ctrl=-0.07 | Model=24.94 | Anom=True
2025-08-07 19:16:49,191 | Meas=25.02 | Ctrl=-0.05 | Model=25.02 | Anom=False
2025-08-07 19:16:50,195 | Meas=25.09 | Ctrl=-0.20 | Model=24.92 | Anom=True
2025-08-07 19:16:51,199 | Meas=24.87 | Ctrl=0.26 | Model=24.91 | Anom=True
2025-08-07 19:16:52,200 | Meas=24.93 | Ctrl=0.14 | Model=24.88 | Anom=True
2025-08-07 19:16:53,202 | Meas=20.00 | Ctrl=10.75 | Model=26.97 | Anom=True
2025-08-07 19:16:54,206 | Meas=24.96 | Ctrl=0.34 | Model=26.94 | Anom=True
2025-08-07 19:16:55,205 | Meas=24.89 | Ctrl=0.74 | Model=26.99 | Anom=True
2025-08-07 19:16:56,212 | Meas=24.92 | Ctrl=0.68 | Model=27.03 | Anom=True
2025-08-07 19:16:57,213 | Meas=20.99 | Ctrl=9.14 | Model=28.76 | Anom=True
2025-08-07 19:16:58,216 | Meas=24.99 | Ctrl=0.75 | Model=28.77 | Anom=True
2025-08-07 19:16:59,213 | Meas=24.95 | Ctrl=1.03 | Model=28.84 | Anom=True
2025-08-07 19:17:00,220 | Meas=25.15 | Ctrl=0.61 | Model=28.83 | Anom=True
2025-08-07 19:17:01,223 | Meas=24.94 | Ctrl=1.05 | Model=28.90 | Anom=True
2025-08-07 19:17:02,224 | Meas=24.96 | Ctrl=1.00 | Model=24.96 | Anom=False
2025-08-07 19:17:03,229 | Meas=25.01 | Ctrl=0.90 | Model=25.01 | Anom=False
2025-08-07 19:17:04,228 | Meas=25.00 | Ctrl=0.93 | Model=25.00 | Anom=False
2025-08-07 19:17:05,229 | Meas=25.00 | Ctrl=0.92 | Model=25.00 | Anom=False
2025-08-07 19:17:06,232 | Meas=30.80 | Ctrl=-11.55 | Model=30.80 | Anom=False
2025-08-07 19:17:07,240 | Meas=31.00 | Ctrl=-12.27 | Model=31.00 | Anom=False
2025-08-07 19:17:08,243 | Meas=31.20 | Ctrl=-13.28 | Model=31.20 | Anom=False
2025-08-07 19:17:09,246 | Meas=31.60 | Ctrl=-14.76 | Model=31.60 | Anom=False
2025-08-07 19:17:10,249 | Meas=31.50 | Ctrl=-15.18 | Model=31.50 | Anom=False
2025-08-07 19:17:11,245 | Meas=32.40 | Ctrl=-17.77 | Model=32.40 | Anom=False
2025-08-07 19:17:12,252 | Meas=30.90 | Ctrl=-15.24 | Model=30.90 | Anom=False
2025-08-07 19:17:13,256 | Meas=30.93 | Ctrl=-15.97 | Model=30.93 | Anom=False
2025-08-07 19:17:14,255 | Meas=30.90 | Ctrl=-16.50 | Model=30.90 | Anom=False
2025-08-07 19:17:15,262 | Meas=29.97 | Ctrl=-15.09 | Model=29.97 | Anom=False
2025-08-07 19:17:16,259 | Meas=24.88 | Ctrl=-4.69 | Model=28.87 | Anom=True
2025-08-07 19:17:17,273 | Meas=24.93 | Ctrl=-5.04 | Model=27.73 | Anom=True
2025-08-07 19:17:18,263 | Meas=25.04 | Ctrl=-5.27 | Model=26.56 | Anom=True
2025-08-07 19:17:19,270 | Meas=25.02 | Ctrl=-5.22 | Model=25.42 | Anom=True
2025-08-07 19:17:20,280 | Meas=24.97 | Ctrl=-5.12 | Model=24.33 | Anom=True
2025-08-07 19:17:21,278 | Meas=30.95 | Ctrl=-17.97 | Model=30.95 | Anom=False
2025-08-07 19:17:22,285 | Meas=34.00 | Ctrl=-24.83 | Model=34.00 | Anom=False
2025-08-07 19:17:23,284 | Meas=29.99 | Ctrl=-16.95 | Model=29.99 | Anom=False
2025-08-07 19:17:24,291 | Meas=31.00 | Ctrl=-19.82 | Model=31.00 | Anom=False
2025-08-07 19:17:25,288 | Meas=24.99 | Ctrl=-7.45 | Model=24.99 | Anom=False
2025-08-07 19:17:26,290 | Meas=25.12 | Ctrl=-8.03 | Model=23.32 | Anom=True
2025-08-07 19:17:27,291 | Meas=20.02 | Ctrl=2.93 | Model=23.88 | Anom=True
2025-08-07 19:23:18,375 | Meas=25.02 | Ctrl=-0.04 | Model=25.02 | Anom=False
2025-08-07 19:23:19,379 | Meas=25.00 | Ctrl=-0.00 | Model=25.00 | Anom=False
2025-08-07 19:23:20,381 | Meas=24.95 | Ctrl=0.11 | Model=24.96 | Anom=True
2025-08-07 19:23:21,384 | Meas=25.00 | Ctrl=0.00 | Model=25.00 | Anom=False
2025-08-07 19:23:22,386 | Meas=25.02 | Ctrl=-0.04 | Model=25.02 | Anom=False
2025-08-07 19:23:23,384 | Meas=20.90 | Ctrl=8.82 | Model=26.72 | Anom=True
2025-08-07 19:23:24,391 | Meas=20.80 | Ctrl=9.24 | Model=28.48 | Anom=True
2025-08-07 19:23:25,391 | Meas=20.70 | Ctrl=9.87 | Model=30.32 | Anom=True
2025-08-07 19:23:26,398 | Meas=20.60 | Ctrl=10.51 | Model=32.25 | Anom=True
2025-08-07 19:23:27,402 | Meas=20.50 | Ctrl=11.16 | Model=34.28 | Anom=True
2025-08-07 19:23:28,400 | Meas=20.40 | Ctrl=11.82 | Model=36.40 | Anom=True
2025-08-07 19:23:29,404 | Meas=20.30 | Ctrl=12.49 | Model=38.61 | Anom=True
2025-08-07 19:23:30,405 | Meas=20.20 | Ctrl=13.17 | Model=40.91 | Anom=True
2025-08-07 19:23:31,405 | Meas=20.10 | Ctrl=13.86 | Model=43.30 | Anom=True
2025-08-07 19:23:32,413 | Meas=20.00 | Ctrl=14.56 | Model=45.79 | Anom=True
2025-08-07 19:23:33,422 | Meas=19.95 | Ctrl=15.16 | Model=48.34 | Anom=True
2025-08-07 19:23:34,419 | Meas=20.05 | Ctrl=15.45 | Model=50.90 | Anom=True
2025-08-07 19:23:35,425 | Meas=20.10 | Ctrl=15.84 | Model=53.49 | Anom=True
2025-08-07 19:23:36,424 | Meas=25.06 | Ctrl=5.67 | Model=54.00 | Anom=True
2025-08-07 19:23:37,431 | Meas=20.80 | Ctrl=15.07 | Model=56.37 | Anom=True
2025-08-07 19:23:38,437 | Meas=20.70 | Ctrl=15.49 | Model=58.78 | Anom=True
2025-08-07 19:23:39,430 | Meas=20.60 | Ctrl=16.13 | Model=61.27 | Anom=True
2025-08-07 19:23:40,437 | Meas=20.50 | Ctrl=16.78 | Model=63.84 | Anom=True
2025-08-07 19:23:41,438 | Meas=20.40 | Ctrl=17.44 | Model=66.49 | Anom=True
2025-08-07 19:23:42,439 | Meas=20.30 | Ctrl=18.11 | Model=69.23 | Anom=True
2025-08-07 19:23:43,442 | Meas=20.25 | Ctrl=18.68 | Model=72.02 | Anom=True
2025-08-07 19:23:44,445 | Meas=20.35 | Ctrl=18.94 | Model=74.81 | Anom=True
2025-08-07 19:23:45,446 | Meas=20.10 | Ctrl=19.95 | Model=77.74 | Anom=True
2025-08-07 19:23:46,448 | Meas=20.00 | Ctrl=20.64 | Model=80.75 | Anom=True
2025-08-07 19:23:47,451 | Meas=24.99 | Ctrl=10.41 | Model=24.99 | Anom=False
2025-08-07 19:23:48,450 | Meas=25.15 | Ctrl=10.31 | Model=26.99 | Anom=True
2025-08-07 19:23:49,453 | Meas=25.11 | Ctrl=10.39 | Model=25.11 | Anom=False
2025-08-07 19:23:50,458 | Meas=30.10 | Ctrl=-0.35 | Model=30.10 | Anom=False
2025-08-07 19:23:51,456 | Meas=30.20 | Ctrl=-0.82 | Model=30.20 | Anom=False
2025-08-07 19:23:52,460 | Meas=30.30 | Ctrl=-1.56 | Model=30.30 | Anom=False
2025-08-07 19:23:53,459 | Meas=30.50 | Ctrl=-2.51 | Model=30.50 | Anom=False
2025-08-07 19:23:54,464 | Meas=31.00 | Ctrl=-4.12 | Model=31.00 | Anom=False
2025-08-07 19:23:55,469 | Meas=31.10 | Ctrl=-4.92 | Model=31.10 | Anom=False
2025-08-07 19:23:56,471 | Meas=31.30 | Ctrl=-5.95 | Model=31.30 | Anom=False
2025-08-07 19:23:57,474 | Meas=31.50 | Ctrl=-7.00 | Model=31.50 | Anom=False
2025-08-07 19:23:58,477 | Meas=31.60 | Ctrl=-7.86 | Model=31.60 | Anom=False
2025-08-07 19:23:59,475 | Meas=31.80 | Ctrl=-8.94 | Model=31.80 | Anom=False
2025-08-07 19:24:00,483 | Meas=32.00 | Ctrl=-10.04 | Model=32.00 | Anom=False
